timestamp,temperature_c,humidity_pct,wind_speed_mps,wind_direction_deg,solar_irradiance_wm2,solar_status,wind_status,solar_generation_kw,wind_generation_kw,energy_demand_kw,battery_soc_pct,generator_status,n_seconds,solar_energy_kwh,wind_energy_kwh
2026-03-01 02:48:00,-8.94,65.56,10.85,186.24,0.0,ONLINE,ONLINE,0.0,86.818,283.7,71.64,AVAILABLE,60,0.0,1.447
2026-03-01 02:49:00,-8.75,65.39,11.12,203.26,0.0,ONLINE,ONLINE,0.0,87.6474,284.11,70.74,AVAILABLE,60,0.0,1.4608
2026-03-01 02:50:00,-8.85,65.71,11.03,175.58,0.0,ONLINE,ONLINE,0.0,88.2286,283.46,73.23,AVAILABLE,60,0.0,1.4705
2026-03-01 02:51:00,-8.65,65.72,10.88,163.9,0.0,ONLINE,ONLINE,0.0,87.0411,282.81,70.6,AVAILABLE,60,0.0,1.4507
2026-03-01 02:52:00,-8.84,67.6,11.06,174.81,0.0,ONLINE,ONLINE,0.0,88.4962,283.38,72.69,AVAILABLE,60,0.0,1.4749
2026-03-01 02:53:00,-8.81,65.86,11.52,155.7,0.0,ONLINE,ONLINE,0.0,88.94,282.3,70.22,AVAILABLE,60,0.0,1.4823
2026-03-01 02:54:00,-8.79,69.87,10.63,174.93,0.0,ONLINE,ONLINE,0.0,85.0731,283.9,69.52,AVAILABLE,60,0.0,1.4179
2026-03-01 02:55:00,-8.65,67.15,10.74,166.59,0.0,ONLINE,ONLINE,0.0,85.8859,282.79,73.4,AVAILABLE,60,0.0,1.4314
2026-03-01 02:56:00,-8.53,64.92,10.98,190.59,0.0,ONLINE,ONLINE,0.0,86.528,282.32,72.73,AVAILABLE,60,0.0,1.4421
2026-03-01 02:57:00,-8.59,67.22,10.85,196.2,0.0,ONLINE,ONLINE,0.0,85.6494,282.63,71.54,AVAILABLE,60,0.0,1.4275
2026-03-01 02:58:00,-8.37,64.25,11.09,175.77,0.0,ONLINE,ONLINE,0.0,87.4632,282.56,70.04,AVAILABLE,60,0.0,1.4577
2026-03-01 02:59:00,-8.52,66.02,11.07,173.68,0.0,ONLINE,ONLINE,0.0,86.9117,282.59,71.9,AVAILABLE,60,0.0,1.4485
2026-03-01 03:00:00,-8.54,65.68,10.77,197.23,0.0,ONLINE,ONLINE,0.0,85.0134,282.8,70.99,AVAILABLE,60,0.0,1.4169
2026-03-01 03:01:00,-8.52,67.69,10.81,181.88,0.0,ONLINE,ONLINE,0.0,86.5137,281.26,69.66,AVAILABLE,60,0.0,1.4419
2026-03-01 03:02:00,-8.53,69.37,10.86,198.12,0.0,ONLINE,ONLINE,0.0,86.8633,281.21,75.94,AVAILABLE,60,0.0,1.4477
2026-03-01 03:03:00,-8.54,65.8,10.72,142.23,0.0,ONLINE,ONLINE,0.0,85.7505,282.77,72.71,AVAILABLE,60,0.0,1.4292
2026-03-01 03:04:00,-8.44,65.33,10.96,177.82,0.0,ONLINE,ONLINE,0.0,86.4554,282.08,72.17,AVAILABLE,60,0.0,1.4409
2026-03-01 03:05:00,-8.22,63.59,11.0,178.54,0.0,ONLINE,ONLINE,0.0,86.8482,280.63,74.26,AVAILABLE,60,0.0,1.4475
2026-03-01 03:06:00,-8.23,64.48,11.02,178.7,0.0,ONLINE,ONLINE,0.0,88.1688,281.27,70.81,AVAILABLE,60,0.0,1.4695
2026-03-01 03:07:00,-8.15,65.21,11.19,172.46,0.0,ONLINE,ONLINE,0.0,89.5269,282.21,74.28,AVAILABLE,60,0.0,1.4921
2026-03-01 03:08:00,-8.21,64.59,11.41,178.22,0.0,ONLINE,ONLINE,0.0,88.6502,281.84,73.2,AVAILABLE,60,0.0,1.4775
2026-03-01 03:09:00,-8.21,67.53,10.61,159.41,0.0,ONLINE,ONLINE,0.0,84.8478,281.41,74.07,AVAILABLE,60,0.0,1.4141
2026-03-01 03:10:00,-8.04,65.54,11.17,173.17,0.0,ONLINE,ONLINE,0.0,87.5018,281.94,72.12,AVAILABLE,60,0.0,1.4584
2026-03-01 03:11:00,-8.33,63.74,11.14,179.03,0.0,ONLINE,ONLINE,0.0,87.6524,280.6,69.86,AVAILABLE,60,0.0,1.4609
2026-03-01 03:12:00,-7.99,66.33,11.04,167.19,0.0,ONLINE,ONLINE,0.0,84.6546,279.9,71.69,AVAILABLE,60,0.0,1.4109
2026-03-01 03:13:00,-8.17,65.69,11.12,182.5,0.0,ONLINE,ONLINE,0.0,86.0349,281.37,74.38,AVAILABLE,60,0.0,1.4339
2026-03-01 03:14:00,-8.18,64.45,11.1,176.11,0.0,ONLINE,ONLINE,0.0,88.7666,281.29,71.72,AVAILABLE,60,0.0,1.4794
2026-03-01 03:15:00,-8.16,65.36,10.93,161.12,0.0,ONLINE,ONLINE,0.0,87.4736,282.39,70.73,AVAILABLE,60,0.0,1.4579
2026-03-01 03:16:00,-7.82,66.9,10.69,183.02,0.0,ONLINE,ONLINE,0.0,85.5073,279.46,70.6,AVAILABLE,60,0.0,1.4251
2026-03-01 03:17:00,-7.92,64.47,11.32,166.23,0.0,ONLINE,ONLINE,0.0,89.3657,279.86,72.82,AVAILABLE,60,0.0,1.4894
2026-03-01 03:18:00,-8.14,66.5,10.89,184.03,0.0,ONLINE,ONLINE,0.0,85.9126,281.05,72.55,AVAILABLE,60,0.0,1.4319
2026-03-01 03:19:00,-7.9,66.12,10.42,167.3,0.0,ONLINE,ONLINE,0.0,83.3485,281.01,71.48,AVAILABLE,60,0.0,1.3891
2026-03-01 03:20:00,-7.97,66.8,11.36,176.07,0.0,ONLINE,ONLINE,0.0,90.8994,279.1,75.05,AVAILABLE,60,0.0,1.515
2026-03-01 03:21:00,-7.74,68.72,11.13,180.3,0.0,ONLINE,ONLINE,0.0,89.0457,279.53,73.2,AVAILABLE,60,0.0,1.4841
2026-03-01 03:22:00,-7.68,66.73,10.84,180.92,0.0,ONLINE,ONLINE,0.0,86.6984,280.03,71.45,AVAILABLE,60,0.0,1.445
2026-03-01 03:23:00,-7.87,69.96,10.81,191.14,0.0,ONLINE,ONLINE,0.0,86.5039,279.75,73.83,AVAILABLE,60,0.0,1.4417
2026-03-01 03:24:00,-7.96,66.2,10.99,170.61,0.0,ONLINE,ONLINE,0.0,84.7143,279.9,73.54,AVAILABLE,60,0.0,1.4119
2026-03-01 03:25:00,-7.66,66.54,10.79,188.69,0.0,ONLINE,ONLINE,0.0,86.3146,279.49,72.63,AVAILABLE,60,0.0,1.4386
2026-03-01 03:26:00,-7.85,66.4,11.2,181.02,0.0,ONLINE,ONLINE,0.0,89.5626,279.98,72.26,AVAILABLE,60,0.0,1.4927
2026-03-01 03:27:00,-7.78,65.35,11.14,188.42,0.0,ONLINE,ONLINE,0.0,89.0998,280.58,71.55,AVAILABLE,60,0.0,1.485
2026-03-01 03:28:00,-7.5,66.49,10.91,191.09,0.0,ONLINE,ONLINE,0.0,82.2787,279.84,74.08,AVAILABLE,60,0.0,1.3713
2026-03-01 03:29:00,-7.63,66.69,11.14,203.0,0.0,ONLINE,ONLINE,0.0,89.1322,279.54,71.42,AVAILABLE,60,0.0,1.4855
2026-03-01 03:30:00,-7.54,67.35,11.05,187.47,0.0,ONLINE,ONLINE,0.0,88.3718,278.71,74.05,AVAILABLE,60,0.0,1.4729
2026-03-01 03:31:00,-7.53,68.32,11.03,199.44,0.0,ONLINE,ONLINE,0.0,86.7132,279.53,71.57,AVAILABLE,60,0.0,1.4452
2026-03-01 03:32:00,-7.47,66.09,11.36,180.03,0.0,ONLINE,ONLINE,0.0,89.4028,279.11,75.03,AVAILABLE,60,0.0,1.49
2026-03-01 03:33:00,-7.5,67.31,10.9,170.43,0.0,ONLINE,ONLINE,0.0,87.2354,278.84,74.7,AVAILABLE,60,0.0,1.4539
2026-03-01 03:34:00,-7.46,65.02,10.93,184.59,0.0,ONLINE,ONLINE,0.0,86.3112,279.69,69.81,AVAILABLE,60,0.0,1.4385
2026-03-01 03:35:00,-7.27,67.31,10.9,180.05,0.0,ONLINE,ONLINE,0.0,84.2334,279.22,72.93,AVAILABLE,60,0.0,1.4039
2026-03-01 03:36:00,-7.36,67.29,10.81,194.19,0.0,ONLINE,ONLINE,0.0,85.3944,278.38,73.64,AVAILABLE,60,0.0,1.4232
2026-03-01 03:37:00,-7.43,63.66,11.13,179.36,0.0,ONLINE,ONLINE,0.0,89.0643,281.19,72.02,AVAILABLE,60,0.0,1.4844
2026-03-01 03:38:00,-7.28,67.9,11.41,186.05,0.0,ONLINE,ONLINE,0.0,90.0756,278.63,72.98,AVAILABLE,60,0.0,1.5013
2026-03-01 03:39:00,-7.52,66.03,11.01,176.88,0.0,ONLINE,ONLINE,0.0,88.0619,277.75,73.56,AVAILABLE,60,0.0,1.4677
2026-03-01 03:40:00,-7.41,69.27,11.62,170.39,0.0,ONLINE,ONLINE,0.0,91.7499,277.93,72.56,AVAILABLE,60,0.0,1.5292
2026-03-01 03:41:00,-7.03,66.48,10.77,187.68,0.0,ONLINE,ONLINE,0.0,84.7728,279.7,71.84,AVAILABLE,60,0.0,1.4129
2026-03-01 03:42:00,-7.13,66.16,11.31,158.48,0.0,ONLINE,ONLINE,0.0,90.479,278.64,72.98,AVAILABLE,60,0.0,1.508
2026-03-01 03:43:00,-7.09,67.07,10.82,187.21,0.0,ONLINE,ONLINE,0.0,85.2038,277.16,72.1,AVAILABLE,60,0.0,1.4201
2026-03-01 03:44:00,-7.13,67.28,11.08,180.63,0.0,ONLINE,ONLINE,0.0,88.638,278.44,71.12,AVAILABLE,60,0.0,1.4773
2026-03-01 03:45:00,-7.18,65.22,10.88,174.88,0.0,ONLINE,ONLINE,0.0,87.066,278.24,71.58,AVAILABLE,60,0.0,1.4511
2026-03-01 03:46:00,-7.01,66.23,10.72,199.42,0.0,ONLINE,ONLINE,0.0,85.7368,278.07,72.99,AVAILABLE,60,0.0,1.4289
2026-03-01 03:47:00,-6.76,68.37,11.5,173.65,0.0,ONLINE,ONLINE,0.0,87.3134,277.4,73.29,AVAILABLE,60,0.0,1.4552
2026-03-01 03:48:00,-6.94,67.39,10.65,179.2,0.0,ONLINE,ONLINE,0.0,84.1267,277.22,70.5,AVAILABLE,60,0.0,1.4021
2026-03-01 03:49:00,-6.82,67.89,10.72,182.09,0.0,ONLINE,ONLINE,0.0,85.7191,277.64,76.11,AVAILABLE,60,0.0,1.4287
2026-03-01 03:50:00,-6.98,66.29,10.96,167.11,0.0,ONLINE,ONLINE,0.0,87.6901,277.14,71.92,AVAILABLE,60,0.0,1.4615
2026-03-01 03:51:00,-6.83,66.84,10.96,177.28,0.0,ONLINE,ONLINE,0.0,87.6876,276.58,72.53,AVAILABLE,60,0.0,1.4615
2026-03-01 03:52:00,-6.91,64.28,10.77,201.97,0.0,ONLINE,ONLINE,0.0,83.4835,277.21,71.61,AVAILABLE,60,0.0,1.3914
2026-03-01 03:53:00,-6.58,65.74,10.89,151.63,0.0,ONLINE,ONLINE,0.0,87.1508,277.43,73.09,AVAILABLE,60,0.0,1.4525
2026-03-01 03:54:00,-6.92,65.65,10.51,179.6,0.0,ONLINE,ONLINE,0.0,82.6192,277.46,73.78,AVAILABLE,60,0.0,1.377
2026-03-01 03:55:00,-6.73,64.41,11.37,168.39,0.0,ONLINE,ONLINE,0.0,89.1303,277.47,71.55,AVAILABLE,60,0.0,1.4855
2026-03-01 03:56:00,-6.76,64.33,11.25,188.73,0.0,ONLINE,ONLINE,0.0,88.3438,277.49,74.69,AVAILABLE,60,0.0,1.4724
2026-03-01 03:57:00,-6.81,67.44,11.14,176.75,0.0,ONLINE,ONLINE,0.0,89.135,277.16,72.09,AVAILABLE,60,0.0,1.4856
2026-03-01 03:58:00,-6.58,67.6,11.3,190.28,0.0,ONLINE,ONLINE,0.0,88.5415,275.73,71.03,AVAILABLE,60,0.0,1.4757
2026-03-01 03:59:00,-6.84,66.2,10.95,177.74,0.0,ONLINE,ONLINE,0.0,85.8157,276.31,73.61,AVAILABLE,60,0.0,1.4303
2026-03-01 04:00:00,-6.63,62.23,10.43,189.77,0.0,ONLINE,ONLINE,0.0,82.2685,277.2,74.0,AVAILABLE,60,0.0,1.3711
2026-03-01 04:01:00,-6.46,66.74,11.24,180.09,0.0,ONLINE,ONLINE,0.0,88.4859,276.8,72.18,AVAILABLE,60,0.0,1.4748
2026-03-01 04:02:00,-6.58,67.89,10.9,160.95,0.0,ONLINE,ONLINE,0.0,85.9501,276.56,73.39,AVAILABLE,60,0.0,1.4325
2026-03-01 04:03:00,-6.48,68.69,11.09,186.75,0.0,ONLINE,ONLINE,0.0,88.7505,275.75,73.17,AVAILABLE,60,0.0,1.4792
2026-03-01 04:04:00,-6.32,68.01,10.82,167.62,0.0,ONLINE,ONLINE,0.0,83.9633,276.68,71.75,AVAILABLE,60,0.0,1.3994
2026-03-01 04:05:00,-6.54,67.64,11.2,197.81,0.0,ONLINE,ONLINE,0.0,89.5884,276.17,72.17,AVAILABLE,60,0.0,1.4931
2026-03-01 04:06:00,-6.47,65.41,11.09,192.79,0.0,ONLINE,ONLINE,0.0,87.5917,275.71,72.64,AVAILABLE,60,0.0,1.4599
2026-03-01 04:07:00,-6.39,65.83,10.93,190.19,0.0,ONLINE,ONLINE,0.0,87.4824,276.77,73.17,AVAILABLE,60,0.0,1.458
2026-03-01 04:08:00,-6.31,65.45,10.86,157.86,0.0,ONLINE,ONLINE,0.0,86.9213,274.65,72.25,AVAILABLE,60,0.0,1.4487
2026-03-01 04:09:00,-6.14,65.86,11.45,169.97,0.0,ONLINE,ONLINE,0.0,91.565,276.79,71.75,AVAILABLE,60,0.0,1.5261
2026-03-01 04:10:00,-6.53,65.45,11.17,157.92,0.0,ONLINE,ONLINE,0.0,89.3919,275.5,72.96,AVAILABLE,60,0.0,1.4899
2026-03-01 04:11:00,-6.41,64.34,10.81,172.82,0.0,ONLINE,ONLINE,0.0,86.4787,275.07,71.98,AVAILABLE,60,0.0,1.4413
2026-03-01 04:12:00,-6.47,64.29,10.86,202.52,0.0,ONLINE,ONLINE,0.0,86.8744,274.88,73.23,AVAILABLE,60,0.0,1.4479
2026-03-01 04:13:00,-6.14,67.5,11.09,184.87,0.0,ONLINE,ONLINE,0.0,86.9326,276.37,71.61,AVAILABLE,60,0.0,1.4489
2026-03-01 04:14:00,-6.17,64.98,10.63,195.22,0.0,ONLINE,ONLINE,0.0,85.0185,274.37,72.26,AVAILABLE,60,0.0,1.417
2026-03-01 04:15:00,-6.26,65.39,10.82,176.66,0.0,ONLINE,ONLINE,0.0,86.5443,275.31,70.2,AVAILABLE,60,0.0,1.4424
2026-03-01 04:16:00,-6.05,68.95,10.78,169.98,0.0,ONLINE,ONLINE,0.0,83.1599,274.89,73.25,AVAILABLE,60,0.0,1.386
2026-03-01 04:17:00,-6.0,65.96,11.22,205.9,0.0,ONLINE,ONLINE,0.0,89.7619,274.65,73.09,AVAILABLE,60,0.0,1.496
2026-03-01 04:18:00,-5.93,68.77,10.92,182.84,0.0,ONLINE,ONLINE,0.0,85.775,275.21,70.55,AVAILABLE,60,0.0,1.4296
2026-03-01 04:19:00,-5.76,64.16,10.81,173.65,0.0,ONLINE,ONLINE,0.0,83.4491,274.8,74.06,AVAILABLE,60,0.0,1.3908
2026-03-01 04:20:00,-6.14,66.51,11.13,163.76,0.0,ONLINE,ONLINE,0.0,89.0041,274.88,72.86,AVAILABLE,60,0.0,1.4834
2026-03-01 04:21:00,-5.82,65.75,10.73,193.65,0.0,ONLINE,ONLINE,0.0,85.8585,274.15,74.47,AVAILABLE,60,0.0,1.431
2026-03-01 04:22:00,-5.95,66.91,11.15,183.36,0.0,ONLINE,ONLINE,0.0,86.0525,274.45,73.07,AVAILABLE,60,0.0,1.4342
2026-03-01 04:23:00,-5.9,65.9,10.96,178.46,0.0,ONLINE,ONLINE,0.0,82.7435,274.74,73.4,AVAILABLE,60,0.0,1.3791
2026-03-01 04:24:00,-5.81,64.66,11.18,160.57,0.0,ONLINE,ONLINE,0.0,89.4111,274.12,73.01,AVAILABLE,60,0.0,1.4902
2026-03-01 04:25:00,-5.85,67.19,11.08,181.47,0.0,ONLINE,ONLINE,0.0,85.9448,273.95,70.81,AVAILABLE,60,0.0,1.4324
2026-03-01 04:26:00,-5.7,65.85,10.63,190.27,0.0,ONLINE,ONLINE,0.0,85.0412,273.64,73.69,AVAILABLE,60,0.0,1.4174
2026-03-01 04:27:00,-5.86,67.35,10.79,195.76,0.0,ONLINE,ONLINE,0.0,86.363,274.47,73.43,AVAILABLE,60,0.0,1.4394
2026-03-01 04:28:00,-5.9,67.3,10.68,171.66,0.0,ONLINE,ONLINE,0.0,85.4734,274.28,72.66,AVAILABLE,60,0.0,1.4246
2026-03-01 04:29:00,-5.63,66.26,11.02,164.57,0.0,ONLINE,ONLINE,0.0,88.1973,273.67,72.19,AVAILABLE,60,0.0,1.47
2026-03-01 04:30:00,-5.76,66.23,11.25,192.8,0.0,ONLINE,ONLINE,0.0,90.0245,273.72,69.6,AVAILABLE,60,0.0,1.5004
2026-03-01 04:31:00,-5.75,66.92,11.08,204.89,0.0,ONLINE,ONLINE,0.0,88.6674,272.09,72.88,AVAILABLE,60,0.0,1.4778
2026-03-01 04:32:00,-5.55,66.54,11.14,185.77,0.0,ONLINE,ONLINE,0.0,87.4717,272.85,71.19,AVAILABLE,60,0.0,1.4579
2026-03-01 04:33:00,-5.79,67.53,11.0,183.21,0.0,ONLINE,ONLINE,0.0,86.6296,274.01,73.83,AVAILABLE,60,0.0,1.4438
2026-03-01 04:34:00,-5.4,65.11,11.03,170.62,0.0,ONLINE,ONLINE,0.0,86.4347,273.28,71.46,AVAILABLE,60,0.0,1.4406
2026-03-01 04:35:00,-5.59,65.97,10.93,179.66,0.0,ONLINE,ONLINE,0.0,87.4271,272.74,71.14,AVAILABLE,60,0.0,1.4571
2026-03-01 04:36:00,-5.42,65.7,10.75,175.05,0.0,ONLINE,ONLINE,0.0,86.0237,274.61,71.04,AVAILABLE,60,0.0,1.4337
2026-03-01 04:37:00,-5.36,65.54,11.06,166.47,0.0,ONLINE,ONLINE,0.0,88.479,273.68,71.9,AVAILABLE,60,0.0,1.4746
2026-03-01 04:38:00,-5.4,67.41,11.14,183.34,0.0,ONLINE,ONLINE,0.0,89.0943,272.32,73.09,AVAILABLE,60,0.0,1.4849
2026-03-01 04:39:00,-5.49,69.76,10.78,154.32,0.0,ONLINE,ONLINE,0.0,86.2198,272.27,72.39,AVAILABLE,60,0.0,1.437
2026-03-01 04:40:00,-5.47,68.68,10.79,168.05,0.0,ONLINE,ONLINE,0.0,86.3122,273.31,70.62,AVAILABLE,60,0.0,1.4385
2026-03-01 04:41:00,-5.41,67.59,10.9,169.1,0.0,ONLINE,ONLINE,0.0,85.8434,272.36,72.13,AVAILABLE,60,0.0,1.4307
2026-03-01 04:42:00,-5.17,64.84,11.59,190.05,0.0,ONLINE,ONLINE,0.0,92.7517,273.16,74.33,AVAILABLE,60,0.0,1.5459
2026-03-01 04:43:00,-5.36,69.06,11.02,175.41,0.0,ONLINE,ONLINE,0.0,87.0234,272.69,73.54,AVAILABLE,60,0.0,1.4504
2026-03-01 04:44:00,-5.53,67.1,11.09,167.35,0.0,ONLINE,ONLINE,0.0,88.7178,273.23,74.41,AVAILABLE,60,0.0,1.4786
2026-03-01 04:45:00,-5.27,63.87,10.86,182.52,0.0,ONLINE,ONLINE,0.0,86.8674,272.09,74.89,AVAILABLE,60,0.0,1.4478
2026-03-01 04:46:00,-5.19,65.05,11.25,157.33,0.0,ONLINE,ONLINE,0.0,89.9665,272.15,72.45,AVAILABLE,60,0.0,1.4994
2026-03-01 04:47:00,-4.88,66.92,10.93,170.45,0.0,ONLINE,ONLINE,0.0,85.8033,272.31,70.95,AVAILABLE,60,0.0,1.4301
2026-03-01 04:48:00,-5.39,65.28,10.88,205.34,0.0,ONLINE,ONLINE,0.0,87.041,270.98,70.28,AVAILABLE,60,0.0,1.4507
2026-03-01 04:49:00,-5.16,68.81,11.21,194.97,0.0,ONLINE,ONLINE,0.0,89.6678,271.51,71.58,AVAILABLE,60,0.0,1.4945
2026-03-01 04:50:00,-5.21,67.72,10.98,192.01,0.0,ONLINE,ONLINE,0.0,86.1252,272.81,71.49,AVAILABLE,60,0.0,1.4354
2026-03-01 04:51:00,-5.18,66.97,10.85,186.4,0.0,ONLINE,ONLINE,0.0,85.5259,272.02,71.68,AVAILABLE,60,0.0,1.4254
2026-03-01 04:52:00,-5.14,65.67,11.06,178.08,0.0,ONLINE,ONLINE,0.0,88.4443,271.32,72.61,AVAILABLE,60,0.0,1.4741
2026-03-01 04:53:00,-5.09,67.52,10.98,162.85,0.0,ONLINE,ONLINE,0.0,87.8606,270.6,73.49,AVAILABLE,60,0.0,1.4643
2026-03-01 04:54:00,-5.03,66.74,11.12,177.68,0.0,ONLINE,ONLINE,0.0,87.1458,271.95,74.4,AVAILABLE,60,0.0,1.4524
2026-03-01 04:55:00,-4.93,64.12,10.98,199.13,0.0,ONLINE,ONLINE,0.0,87.8438,270.91,72.41,AVAILABLE,60,0.0,1.4641
2026-03-01 04:56:00,-4.98,65.52,11.32,183.1,0.0,ONLINE,ONLINE,0.0,87.3836,271.58,73.21,AVAILABLE,60,0.0,1.4564
2026-03-01 04:57:00,-4.71,68.76,11.03,182.67,0.0,ONLINE,ONLINE,0.0,88.242,269.19,73.55,AVAILABLE,60,0.0,1.4707
2026-03-01 04:58:00,-5.13,66.58,10.75,197.05,0.0,ONLINE,ONLINE,0.0,85.965,270.93,72.67,AVAILABLE,60,0.0,1.4327
2026-03-01 04:59:00,-4.78,63.59,10.7,180.65,0.0,ONLINE,ONLINE,0.0,85.5611,270.75,74.84,AVAILABLE,60,0.0,1.426
2026-03-01 05:00:00,-4.93,66.63,10.99,189.23,0.0,ONLINE,ONLINE,0.0,87.9115,271.35,74.46,AVAILABLE,60,0.0,1.4652
2026-03-01 05:01:00,-4.78,68.11,11.04,178.25,0.0,ONLINE,ONLINE,0.0,87.1378,271.65,72.43,AVAILABLE,60,0.0,1.4523
2026-03-01 05:02:00,-4.69,66.89,10.79,189.31,0.0,ONLINE,ONLINE,0.0,86.3,271.09,73.52,AVAILABLE,60,0.0,1.4383
2026-03-01 05:03:00,-4.66,64.26,10.48,178.73,0.0,ONLINE,ONLINE,0.0,82.0348,270.91,72.52,AVAILABLE,60,0.0,1.3672
2026-03-01 05:04:00,-4.73,66.84,10.96,182.31,0.0,ONLINE,ONLINE,0.0,85.8777,271.28,72.48,AVAILABLE,60,0.0,1.4313
2026-03-01 05:05:00,-4.42,67.22,10.82,164.13,0.0,ONLINE,ONLINE,0.0,86.5733,269.91,72.74,AVAILABLE,60,0.0,1.4429
2026-03-01 05:06:00,-4.85,68.27,11.17,195.61,0.0,ONLINE,ONLINE,0.0,88.202,269.59,74.09,AVAILABLE,60,0.0,1.47
2026-03-01 05:07:00,-4.55,68.54,11.03,165.39,0.0,ONLINE,ONLINE,0.0,83.7154,268.63,72.56,AVAILABLE,60,0.0,1.3953
2026-03-01 05:08:00,-4.54,65.03,11.12,191.61,0.0,ONLINE,ONLINE,0.0,87.4967,270.85,72.71,AVAILABLE,60,0.0,1.4583
2026-03-01 05:09:00,-4.49,67.81,11.32,177.77,0.0,ONLINE,ONLINE,0.0,89.4603,270.79,72.16,AVAILABLE,60,0.0,1.491
2026-03-01 05:10:00,-4.47,64.74,11.14,198.55,0.0,ONLINE,ONLINE,0.0,87.2701,269.93,73.81,AVAILABLE,60,0.0,1.4545
2026-03-01 05:11:00,-4.4,66.03,11.03,178.93,0.0,ONLINE,ONLINE,0.0,86.8103,270.09,71.41,AVAILABLE,60,0.0,1.4468
2026-03-01 05:12:00,-4.44,66.31,10.57,170.39,0.0,ONLINE,ONLINE,0.0,80.5204,270.35,72.29,AVAILABLE,60,0.0,1.342
2026-03-01 05:13:00,-4.15,67.8,11.5,214.6,0.0,ONLINE,ONLINE,0.0,91.9958,269.85,72.27,AVAILABLE,60,0.0,1.5333
2026-03-01 05:14:00,-4.22,65.48,11.16,182.5,0.0,ONLINE,ONLINE,0.0,86.2912,268.88,72.27,AVAILABLE,60,0.0,1.4382
2026-03-01 05:15:00,-4.57,66.71,11.05,203.28,0.0,ONLINE,ONLINE,0.0,88.3928,268.9,71.97,AVAILABLE,60,0.0,1.4732
2026-03-01 05:16:00,-4.21,65.23,10.98,190.69,0.0,ONLINE,ONLINE,0.0,87.8198,269.04,71.86,AVAILABLE,60,0.0,1.4637
2026-03-01 05:17:00,-4.33,66.33,10.88,172.84,0.0,ONLINE,ONLINE,0.0,85.3585,268.63,73.42,AVAILABLE,60,0.0,1.4226
2026-03-01 05:18:00,-4.44,66.36,10.81,177.05,0.0,ONLINE,ONLINE,0.0,86.4971,269.38,72.78,AVAILABLE,60,0.0,1.4416
2026-03-01 05:19:00,-4.2,62.77,11.31,177.38,0.0,ONLINE,ONLINE,0.0,90.4889,268.97,72.66,AVAILABLE,60,0.0,1.5081
2026-03-01 05:20:00,-4.27,63.1,11.25,191.8,0.0,ONLINE,ONLINE,0.0,88.5122,269.02,75.15,AVAILABLE,60,0.0,1.4752
2026-03-01 05:21:00,-4.06,68.79,11.25,203.89,0.0,ONLINE,ONLINE,0.0,88.3325,268.68,72.56,AVAILABLE,60,0.0,1.4722
2026-03-01 05:22:00,-4.21,67.55,10.86,178.13,0.0,ONLINE,ONLINE,0.0,85.5529,269.15,70.59,AVAILABLE,60,0.0,1.4259
2026-03-01 05:23:00,-4.2,68.06,10.77,178.95,0.0,ONLINE,ONLINE,0.0,86.1462,268.06,72.95,AVAILABLE,60,0.0,1.4358
2026-03-01 05:24:00,-4.03,67.88,10.73,195.07,0.0,ONLINE,ONLINE,0.0,84.1684,267.61,71.51,AVAILABLE,60,0.0,1.4028
2026-03-01 05:25:00,-3.89,66.42,11.18,179.69,0.0,ONLINE,ONLINE,0.0,89.4617,267.91,72.76,AVAILABLE,60,0.0,1.491
2026-03-01 05:26:00,-3.94,65.2,10.66,174.05,0.0,ONLINE,ONLINE,0.0,80.9495,269.42,71.03,AVAILABLE,60,0.0,1.3492
2026-03-01 05:27:00,-4.05,66.04,10.69,197.04,0.0,ONLINE,ONLINE,0.0,83.1824,268.23,73.88,AVAILABLE,60,0.0,1.3864
2026-03-01 05:28:00,-4.15,65.07,10.97,187.36,0.0,ONLINE,ONLINE,0.0,86.2301,267.95,72.39,AVAILABLE,60,0.0,1.4372
2026-03-01 05:29:00,-3.94,65.91,11.03,198.92,0.0,ONLINE,ONLINE,0.0,88.2661,268.16,72.42,AVAILABLE,60,0.0,1.4711
2026-03-01 05:30:00,-3.84,68.8,11.27,192.45,0.0,ONLINE,ONLINE,0.0,84.9679,268.63,72.93,AVAILABLE,60,0.0,1.4161
2026-03-01 05:31:00,-3.71,66.04,11.06,186.04,0.0,ONLINE,ONLINE,0.0,88.49,267.9,72.3,AVAILABLE,60,0.0,1.4748
2026-03-01 05:32:00,-3.71,68.2,11.11,185.64,0.0,ONLINE,ONLINE,0.0,87.0596,268.1,73.09,AVAILABLE,60,0.0,1.451
2026-03-01 05:33:00,-3.84,67.11,11.25,177.25,0.0,ONLINE,ONLINE,0.0,89.9999,268.16,68.72,AVAILABLE,60,0.0,1.5
2026-03-01 05:34:00,-3.76,66.89,10.55,194.41,0.0,ONLINE,ONLINE,0.0,84.3871,267.71,72.26,AVAILABLE,60,0.0,1.4065
2026-03-01 05:35:00,-3.78,69.41,11.34,169.45,0.0,ONLINE,ONLINE,0.0,90.7399,267.19,69.96,AVAILABLE,60,0.0,1.5123
2026-03-01 05:36:00,-3.84,67.98,10.91,185.7,0.0,ONLINE,ONLINE,0.0,87.2412,267.3,73.4,AVAILABLE,60,0.0,1.454
