timestamp,temperature_c,humidity_pct,wind_speed_mps,wind_direction_deg,solar_irradiance_wm2,solar_status,wind_status,solar_generation_kw,wind_generation_kw,energy_demand_kw,battery_soc_pct,generator_status
2026-03-01 05:14:02,-4.81,49.3,10.11,42.3,0.0,ONLINE,ONLINE,0.0,80.8837,264.406,64.4,AVAILABLE
2026-03-01 05:14:03,-4.47,54.6,8.28,351.2,0.0,ONLINE,ONLINE,0.0,66.2719,265.278,85.1,AVAILABLE
2026-03-01 05:14:04,-4.16,69.6,12.28,292.8,0.0,ONLINE,ONLINE,0.0,98.222,276.158,80.7,AVAILABLE
2026-03-01 05:14:05,-2.92,85.7,9.34,266.4,0.0,ONLINE,ONLINE,0.0,74.7008,269.967,89.0,AVAILABLE
2026-03-01 05:14:06,-5.32,49.7,10.05,116.5,0.0,ONLINE,ONLINE,0.0,80.4076,266.929,72.5,AVAILABLE
2026-03-01 05:14:07,-4.78,49.0,13.36,304.2,0.0,ONLINE,ONLINE,0.0,106.8455,272.975,74.6,AVAILABLE
2026-03-01 05:14:08,-5.61,69.5,12.74,222.0,0.0,ONLINE,ONLINE,0.0,101.8952,265.208,80.2,AVAILABLE
2026-03-01 05:14:09,-3.03,54.9,11.17,169.0,0.0,ONLINE,ONLINE,0.0,89.36,274.973,87.5,AVAILABLE
2026-03-01 05:14:10,-4.24,51.9,8.51,115.7,0.0,ONLINE,ONLINE,0.0,68.1125,266.538,66.2,AVAILABLE
2026-03-01 05:14:11,-3.74,82.8,12.72,88.4,0.0,ONLINE,OFFLINE,0.0,0.0,267.17,59.2,AVAILABLE
2026-03-01 05:14:12,-5.45,51.8,10.99,164.3,0.0,ONLINE,ONLINE,0.0,87.8954,272.554,55.1,AVAILABLE
2026-03-01 05:14:13,-4.13,83.5,12.14,223.9,0.0,ONLINE,ONLINE,0.0,97.0837,262.925,77.8,AVAILABLE
2026-03-01 05:14:14,-3.26,80.3,8.84,8.4,0.0,ONLINE,ONLINE,0.0,70.744,263.859,68.1,AVAILABLE
2026-03-01 05:14:15,-3.32,53.5,8.32,153.7,0.0,ONLINE,ONLINE,0.0,66.599,269.415,88.4,AVAILABLE
2026-03-01 05:14:16,-3.67,79.7,13.14,349.6,0.0,ONLINE,ONLINE,0.0,105.1499,272.383,83.7,AVAILABLE
2026-03-01 05:14:17,-3.46,54.5,13.04,64.5,0.0,ONLINE,ONLINE,0.0,104.344,268.903,66.3,AVAILABLE
2026-03-01 05:14:18,-3.19,63.7,9.29,224.1,0.0,ONLINE,ONLINE,0.0,74.2822,276.699,79.1,AVAILABLE
2026-03-01 05:14:19,-3.26,61.2,11.02,197.7,0.0,ONLINE,ONLINE,0.0,88.1596,271.139,68.4,AVAILABLE
2026-03-01 05:14:20,-3.07,50.2,9.52,144.7,0.0,ONLINE,ONLINE,0.0,76.1669,275.112,62.8,AVAILABLE
2026-03-01 05:14:21,-4.94,55.1,11.98,302.7,0.0,ONLINE,ONLINE,0.0,95.8364,267.545,77.0,AVAILABLE
2026-03-01 05:14:22,-4.66,53.7,12.18,50.2,0.0,ONLINE,ONLINE,0.0,97.4639,275.931,83.4,AVAILABLE
2026-03-01 05:14:23,-4.38,71.1,12.5,261.3,0.0,ONLINE,ONLINE,0.0,99.9775,269.494,68.2,AVAILABLE
2026-03-01 05:14:24,-4.0,75.8,8.04,216.2,0.0,ONLINE,ONLINE,0.0,64.3056,266.913,65.1,AVAILABLE
2026-03-01 05:14:25,-4.7,85.2,12.15,226.4,0.0,ONLINE,ONLINE,0.0,97.2126,263.951,68.4,AVAILABLE
2026-03-01 05:14:26,-5.82,49.6,12.11,17.3,0.0,ONLINE,ONLINE,0.0,96.8782,267.242,68.0,AVAILABLE
2026-03-01 05:14:27,-4.36,59.4,12.4,201.2,0.0,ONLINE,ONLINE,0.0,99.1732,269.157,73.5,AVAILABLE
2026-03-01 05:14:28,-5.53,45.1,11.98,50.0,0.0,ONLINE,ONLINE,0.0,95.8317,274.968,72.1,AVAILABLE
2026-03-01 05:14:29,-5.28,67.4,9.77,184.1,0.0,ONLINE,ONLINE,0.0,78.1537,262.016,64.0,AVAILABLE
2026-03-01 05:14:30,-2.93,48.0,13.37,47.1,0.0,ONLINE,ONLINE,0.0,106.9968,265.32,84.9,AVAILABLE
2026-03-01 05:14:31,-5.1,72.5,12.32,181.9,0.0,ONLINE,ONLINE,0.0,98.5572,268.761,58.1,UNAVAILABLE
2026-03-01 05:14:32,-3.14,74.9,8.75,217.0,0.0,ONLINE,ONLINE,0.0,70.0111,269.093,56.7,AVAILABLE
2026-03-01 05:14:33,-4.0,83.4,11.69,219.7,0.0,ONLINE,ONLINE,0.0,93.4811,262.652,87.9,AVAILABLE
2026-03-01 05:14:34,-5.16,54.1,11.62,107.4,0.0,ONLINE,ONLINE,0.0,92.9772,268.622,69.4,AVAILABLE
2026-03-01 05:14:35,-4.44,72.2,11.13,238.6,0.0,ONLINE,ONLINE,0.0,89.0798,270.408,88.5,AVAILABLE
2026-03-01 05:14:36,-4.12,79.7,10.93,97.0,0.0,ONLINE,ONLINE,0.0,87.47,262.995,84.8,AVAILABLE
2026-03-01 05:14:37,-4.36,65.3,13.86,29.4,0.0,ONLINE,ONLINE,0.0,110.8502,265.447,87.4,AVAILABLE
2026-03-01 05:14:38,-3.55,47.4,10.57,21.1,0.0,ONLINE,ONLINE,0.0,84.5503,269.233,88.2,AVAILABLE
2026-03-01 05:14:39,-3.06,73.9,13.73,82.2,0.0,ONLINE,ONLINE,0.0,109.8731,276.583,79.3,AVAILABLE
2026-03-01 05:14:40,-4.92,64.1,13.03,345.7,0.0,ONLINE,ONLINE,0.0,104.2507,264.257,55.1,AVAILABLE
2026-03-01 05:14:41,-3.2,84.4,10.32,199.5,0.0,ONLINE,ONLINE,0.0,82.598,269.641,63.8,AVAILABLE
2026-03-01 05:14:42,-4.51,56.8,12.16,65.3,0.0,ONLINE,ONLINE,0.0,97.2625,265.795,70.7,AVAILABLE
2026-03-01 05:14:43,-5.38,81.1,9.25,203.7,0.0,ONLINE,ONLINE,0.0,74.0264,267.936,68.1,AVAILABLE
2026-03-01 05:14:44,-5.72,56.7,9.68,257.3,0.0,ONLINE,ONLINE,0.0,77.4133,268.383,69.8,AVAILABLE
2026-03-01 05:14:45,-2.99,71.8,13.29,246.2,0.0,ONLINE,ONLINE,0.0,106.2833,269.568,72.0,AVAILABLE
2026-03-01 05:14:46,-4.11,70.4,11.27,144.7,0.0,ONLINE,ONLINE,0.0,90.1657,276.45,78.2,AVAILABLE
2026-03-01 05:14:47,-3.17,50.9,13.06,49.2,0.0,ONLINE,ONLINE,0.0,104.5198,276.496,61.6,AVAILABLE
2026-03-01 05:14:48,-4.92,73.7,8.62,261.4,0.0,ONLINE,ONLINE,0.0,68.9678,262.502,72.5,AVAILABLE
2026-03-01 05:14:49,-3.62,74.5,10.04,336.0,0.0,ONLINE,ONLINE,0.0,80.2848,274.061,83.6,AVAILABLE
2026-03-01 05:14:50,-5.79,54.3,13.15,256.6,0.0,ONLINE,ONLINE,0.0,105.2356,261.646,83.6,AVAILABLE
2026-03-01 05:14:51,-5.26,60.2,10.63,102.7,0.0,ONLINE,ONLINE,0.0,85.0502,273.376,61.3,AVAILABLE
2026-03-01 05:14:52,-4.46,63.5,11.51,129.8,0.0,ONLINE,ONLINE,0.0,92.1066,264.283,63.4,AVAILABLE
2026-03-01 05:14:53,-4.12,61.8,12.89,173.0,0.0,ONLINE,ONLINE,0.0,103.1275,267.134,64.1,AVAILABLE
2026-03-01 05:14:54,-3.01,69.5,11.43,176.3,0.0,ONLINE,ONLINE,0.0,91.4204,276.975,63.6,AVAILABLE
2026-03-01 05:14:55,-2.95,72.7,9.64,346.7,0.0,ONLINE,OFFLINE,0.0,0.0,262.84,83.0,AVAILABLE
2026-03-01 05:14:56,-4.18,82.8,8.43,261.2,0.0,ONLINE,ONLINE,0.0,67.4181,265.054,62.5,AVAILABLE
2026-03-01 05:14:57,-4.25,73.9,11.99,279.7,0.0,OFFLINE,ONLINE,0.0,95.8811,265.746,57.1,AVAILABLE
2026-03-01 05:14:58,-4.15,51.7,9.8,103.8,0.0,ONLINE,ONLINE,0.0,78.4035,270.208,62.0,AVAILABLE
2026-03-01 05:14:59,-5.76,61.9,9.19,245.4,0.0,ONLINE,ONLINE,0.0,73.4892,276.726,65.7,UNAVAILABLE
2026-03-01 05:15:00,-3.42,86.0,13.17,211.8,0.0,ONLINE,ONLINE,0.0,105.3407,263.943,72.7,AVAILABLE
2026-03-01 05:15:01,-3.41,47.5,13.55,85.8,0.0,ONLINE,ONLINE,0.0,108.4161,269.799,78.4,AVAILABLE
2026-03-01 05:15:02,-4.62,49.8,9.37,328.6,0.0,ONLINE,ONLINE,0.0,74.9453,274.595,89.8,AVAILABLE
2026-03-01 05:15:03,-3.06,55.2,11.9,57.2,0.0,ONLINE,ONLINE,0.0,95.1943,267.648,63.5,AVAILABLE
2026-03-01 05:15:04,-5.86,45.6,9.98,338.5,0.0,ONLINE,ONLINE,0.0,79.8793,275.164,61.0,AVAILABLE
2026-03-01 05:15:05,-5.76,73.4,11.12,264.7,0.0,ONLINE,ONLINE,0.0,88.9696,274.964,60.9,AVAILABLE
2026-03-01 05:15:06,-5.35,55.0,13.11,243.1,0.0,ONLINE,ONLINE,0.0,104.8726,263.131,68.1,AVAILABLE
2026-03-01 05:15:07,-4.61,58.2,9.18,57.0,0.0,ONLINE,ONLINE,0.0,73.4605,272.656,65.6,AVAILABLE
2026-03-01 05:15:08,-3.81,76.8,9.39,182.2,0.0,ONLINE,ONLINE,0.0,75.1302,273.328,73.2,AVAILABLE
2026-03-01 05:15:09,-5.64,64.7,8.91,153.5,0.0,ONLINE,ONLINE,0.0,71.2798,266.13,75.8,AVAILABLE
2026-03-01 05:15:10,-5.85,66.1,9.74,137.2,0.0,ONLINE,ONLINE,0.0,77.8983,273.731,89.0,AVAILABLE
2026-03-01 05:15:11,-4.83,76.1,13.08,91.8,0.0,ONLINE,ONLINE,0.0,104.6651,261.621,72.0,AVAILABLE
2026-03-01 05:15:12,-5.4,64.9,9.82,314.3,0.0,ONLINE,ONLINE,0.0,78.5677,271.345,72.6,AVAILABLE
2026-03-01 05:15:13,-5.19,45.0,12.49,167.9,0.0,ONLINE,ONLINE,0.0,99.954,271.248,89.0,AVAILABLE
2026-03-01 05:15:14,-4.46,72.2,10.55,58.4,0.0,ONLINE,ONLINE,0.0,84.4369,270.93,66.2,AVAILABLE
2026-03-01 05:15:15,-5.04,47.8,12.64,64.9,0.0,ONLINE,ONLINE,0.0,101.092,262.474,79.0,AVAILABLE
2026-03-01 05:15:16,-3.98,85.7,10.59,278.9,0.0,ONLINE,ONLINE,0.0,84.7049,265.982,61.0,AVAILABLE
2026-03-01 05:15:17,-5.58,72.5,13.34,192.4,0.0,ONLINE,ONLINE,0.0,106.7514,263.731,85.3,AVAILABLE
2026-03-01 05:15:18,-4.71,78.4,10.25,122.5,0.0,ONLINE,ONLINE,0.0,81.9863,262.196,73.8,AVAILABLE
2026-03-01 05:15:19,-2.99,48.3,10.83,285.0,0.0,ONLINE,ONLINE,0.0,86.6495,274.072,71.9,AVAILABLE
2026-03-01 05:15:20,-4.89,67.9,8.79,204.1,0.0,ONLINE,ONLINE,0.0,70.2988,276.446,72.5,UNAVAILABLE
2026-03-01 05:15:21,-3.63,56.6,8.7,320.4,0.0,ONLINE,ONLINE,0.0,69.6377,266.011,64.5,AVAILABLE
2026-03-01 05:15:22,-5.37,51.6,11.23,206.0,0.0,ONLINE,ONLINE,0.0,89.8637,262.978,84.6,AVAILABLE
2026-03-01 05:15:23,-3.83,73.0,11.13,301.1,0.0,ONLINE,ONLINE,0.0,89.0685,262.344,55.5,AVAILABLE
2026-03-01 05:15:24,-3.66,61.1,8.7,169.6,0.0,ONLINE,ONLINE,0.0,69.5651,268.996,79.8,AVAILABLE
2026-03-01 05:15:25,-4.99,62.9,12.5,206.3,0.0,ONLINE,ONLINE,0.0,99.9641,269.152,68.0,AVAILABLE
2026-03-01 05:15:26,-3.11,56.5,12.96,171.5,0.0,ONLINE,ONLINE,0.0,103.7108,263.362,70.6,AVAILABLE
2026-03-01 05:15:27,-5.43,67.8,10.76,114.0,0.0,ONLINE,ONLINE,0.0,86.0963,266.115,63.5,AVAILABLE
2026-03-01 05:15:28,-4.67,81.0,13.45,317.7,0.0,ONLINE,ONLINE,0.0,107.6154,274.886,56.3,AVAILABLE
2026-03-01 05:15:29,-5.04,62.2,9.41,226.4,0.0,ONLINE,ONLINE,0.0,75.2642,267.442,68.4,AVAILABLE
2026-03-01 05:15:30,-4.96,47.0,11.26,358.4,0.0,ONLINE,ONLINE,0.0,90.0449,270.001,73.5,AVAILABLE
2026-03-01 05:15:31,-5.34,87.9,11.01,288.3,0.0,ONLINE,ONLINE,0.0,88.0795,261.573,62.8,AVAILABLE
2026-03-01 05:15:32,-5.6,67.9,12.79,325.1,0.0,ONLINE,ONLINE,0.0,102.2971,273.496,82.3,AVAILABLE
2026-03-01 05:15:33,-4.88,52.6,12.74,292.7,0.0,ONLINE,ONLINE,0.0,101.9265,272.668,70.7,AVAILABLE
2026-03-01 05:15:34,-3.02,76.5,12.35,286.7,0.0,ONLINE,ONLINE,0.0,98.8189,263.296,69.9,AVAILABLE
2026-03-01 05:15:35,-5.82,69.5,12.47,248.1,0.0,ONLINE,ONLINE,0.0,99.7707,262.534,73.3,AVAILABLE
2026-03-01 05:15:36,-5.11,83.6,8.13,132.0,0.0,ONLINE,ONLINE,0.0,65.0402,272.763,83.8,AVAILABLE
2026-03-01 05:15:37,-5.57,85.6,10.81,231.1,0.0,ONLINE,ONLINE,0.0,86.445,277.083,70.1,AVAILABLE
2026-03-01 05:15:38,-4.39,83.0,10.56,130.3,0.0,ONLINE,ONLINE,0.0,84.4878,265.127,63.3,AVAILABLE
2026-03-01 05:15:39,-5.25,52.8,12.05,197.7,0.0,ONLINE,ONLINE,0.0,96.4019,269.283,62.5,AVAILABLE
2026-03-01 05:15:40,-4.64,73.4,9.18,127.0,0.0,ONLINE,ONLINE,0.0,73.4502,262.32,89.9,AVAILABLE
2026-03-01 05:15:41,-3.12,84.0,10.36,16.4,0.0,ONLINE,ONLINE,0.0,82.8515,275.05,83.1,AVAILABLE
2026-03-01 05:15:42,-5.25,57.5,9.38,217.3,0.0,ONLINE,ONLINE,0.0,75.0206,267.946,59.2,AVAILABLE
2026-03-01 05:15:43,-5.16,80.7,12.56,180.4,0.0,ONLINE,ONLINE,0.0,100.507,270.95,76.6,AVAILABLE
2026-03-01 05:15:44,-4.44,54.3,12.2,171.9,0.0,ONLINE,ONLINE,0.0,97.5903,271.876,65.3,AVAILABLE
2026-03-01 05:15:45,-3.16,65.7,10.59,137.4,0.0,ONLINE,ONLINE,0.0,84.7272,261.662,84.2,AVAILABLE
2026-03-01 05:15:46,-4.44,79.7,9.37,70.3,0.0,ONLINE,ONLINE,0.0,74.9581,274.843,58.2,AVAILABLE
2026-03-01 05:15:47,-3.62,75.1,11.65,220.0,0.0,ONLINE,ONLINE,0.0,93.1699,263.162,73.7,AVAILABLE
2026-03-01 05:15:48,-3.59,54.0,12.16,119.9,0.0,ONLINE,ONLINE,0.0,97.2554,269.911,64.2,AVAILABLE
2026-03-01 05:15:49,-5.77,87.6,9.45,291.1,0.0,ONLINE,ONLINE,0.0,75.5976,271.459,61.8,AVAILABLE
2026-03-01 05:15:50,-4.36,47.3,13.89,142.3,0.0,ONLINE,ONLINE,0.0,111.1569,266.577,83.9,AVAILABLE
2026-03-01 05:15:51,-4.62,80.4,12.79,268.4,0.0,ONLINE,ONLINE,0.0,102.3183,272.5,85.0,AVAILABLE
2026-03-01 05:15:52,-3.92,60.3,10.54,341.0,0.0,ONLINE,ONLINE,0.0,84.2919,264.077,81.7,AVAILABLE
2026-03-01 05:15:53,-4.96,72.6,13.39,191.8,0.0,ONLINE,ONLINE,0.0,107.1504,276.811,62.9,AVAILABLE
2026-03-01 05:15:54,-3.08,59.7,9.61,126.9,0.0,ONLINE,ONLINE,0.0,76.906,271.638,72.6,AVAILABLE
2026-03-01 05:15:55,-4.64,49.8,8.5,95.2,0.0,ONLINE,ONLINE,0.0,68.015,275.226,62.4,AVAILABLE
2026-03-01 05:15:56,-5.34,85.1,9.25,235.2,0.0,ONLINE,ONLINE,0.0,73.9679,265.498,68.3,AVAILABLE
2026-03-01 05:15:57,-4.42,78.8,12.84,322.5,0.0,ONLINE,ONLINE,0.0,102.728,267.091,62.0,AVAILABLE
2026-03-01 05:15:58,-3.17,56.8,10.45,359.9,0.0,ONLINE,ONLINE,0.0,83.5743,265.964,69.2,AVAILABLE
2026-03-01 05:15:59,-4.16,83.8,9.97,198.6,0.0,ONLINE,ONLINE,0.0,79.7378,275.115,89.1,AVAILABLE
2026-03-01 05:16:00,-4.41,81.6,10.99,271.9,0.0,ONLINE,ONLINE,0.0,87.9074,274.755,61.6,AVAILABLE
2026-03-01 05:16:01,-5.12,73.2,11.38,320.1,0.0,ONLINE,ONLINE,0.0,91.0609,267.436,62.8,UNAVAILABLE
2026-03-01 05:16:02,-3.56,57.0,8.86,210.0,0.0,ONLINE,ONLINE,0.0,70.887,275.592,57.7,AVAILABLE
2026-03-01 05:16:03,-5.21,58.6,11.92,252.3,0.0,ONLINE,ONLINE,0.0,95.3253,271.419,86.0,UNAVAILABLE
2026-03-01 05:16:04,-3.47,45.2,8.72,332.7,0.0,ONLINE,ONLINE,0.0,69.7636,270.341,83.4,AVAILABLE
2026-03-01 05:16:05,-5.11,51.3,10.83,75.0,0.0,ONLINE,ONLINE,0.0,86.6546,273.272,85.7,AVAILABLE
2026-03-01 05:16:06,-4.13,54.5,11.66,163.9,0.0,ONLINE,ONLINE,0.0,93.318,275.375,80.4,AVAILABLE
2026-03-01 05:16:07,-3.54,47.6,13.51,284.7,0.0,ONLINE,ONLINE,0.0,108.0424,267.766,85.6,AVAILABLE
2026-03-01 05:16:08,-5.59,86.2,13.41,56.7,0.0,ONLINE,ONLINE,0.0,107.2808,267.801,56.8,AVAILABLE
2026-03-01 05:16:09,-5.75,68.7,12.84,264.7,0.0,ONLINE,ONLINE,0.0,102.7481,269.916,65.8,AVAILABLE
2026-03-01 05:16:10,-4.12,68.6,11.87,151.0,0.0,ONLINE,ONLINE,0.0,94.9772,273.302,84.3,AVAILABLE
2026-03-01 05:16:11,-3.33,61.7,9.49,74.7,0.0,ONLINE,ONLINE,0.0,75.9144,269.932,76.6,AVAILABLE
2026-03-01 05:16:12,-4.71,49.2,11.31,103.9,0.0,ONLINE,ONLINE,0.0,90.4426,262.374,86.5,AVAILABLE
2026-03-01 05:16:13,-3.97,58.8,12.12,222.1,0.0,ONLINE,ONLINE,0.0,96.975,276.83,70.0,AVAILABLE
2026-03-01 05:16:14,-4.43,49.7,11.6,221.4,0.0,ONLINE,ONLINE,0.0,92.7743,271.264,64.3,AVAILABLE
2026-03-01 05:16:15,-4.89,79.8,10.96,123.9,0.0,ONLINE,ONLINE,0.0,87.6988,269.122,67.2,AVAILABLE
2026-03-01 05:16:16,-3.17,46.2,8.7,195.9,0.0,ONLINE,ONLINE,0.0,69.6399,271.281,84.2,AVAILABLE
2026-03-01 05:16:17,-3.06,67.1,10.07,68.1,0.0,ONLINE,ONLINE,0.0,80.5466,273.91,57.7,AVAILABLE
2026-03-01 05:16:18,-4.76,83.4,11.31,284.9,0.0,ONLINE,ONLINE,0.0,90.4946,270.212,66.8,AVAILABLE
2026-03-01 05:16:19,-3.74,70.1,10.0,289.4,0.0,ONLINE,ONLINE,0.0,79.9622,261.486,68.2,AVAILABLE
2026-03-01 05:16:20,-3.62,70.2,12.98,212.3,0.0,ONLINE,ONLINE,0.0,103.8115,272.497,63.8,AVAILABLE
2026-03-01 05:16:21,-4.35,62.6,10.94,276.9,0.0,ONLINE,ONLINE,0.0,87.5312,267.596,59.6,AVAILABLE
2026-03-01 05:16:22,-2.88,59.4,12.31,178.4,0.0,ONLINE,ONLINE,0.0,98.499,265.998,84.0,AVAILABLE
2026-03-01 05:16:23,-3.82,77.8,13.84,89.6,0.0,ONLINE,ONLINE,0.0,110.7115,262.067,68.6,AVAILABLE
2026-03-01 05:16:24,-4.46,83.2,10.98,10.3,0.0,ONLINE,ONLINE,0.0,87.8761,267.144,75.2,AVAILABLE
2026-03-01 05:16:25,-3.93,51.0,12.0,352.5,0.0,ONLINE,ONLINE,0.0,96.0249,269.246,84.8,AVAILABLE
2026-03-01 05:16:26,-3.61,72.1,9.26,241.5,0.0,ONLINE,ONLINE,0.0,74.1117,268.293,83.4,AVAILABLE
2026-03-01 05:16:27,-3.28,73.9,13.27,87.7,0.0,ONLINE,ONLINE,0.0,106.1506,275.49,56.8,AVAILABLE
2026-03-01 05:16:28,-5.07,58.3,12.8,104.6,0.0,ONLINE,ONLINE,0.0,102.4098,265.428,61.3,AVAILABLE
2026-03-01 05:16:29,-3.67,61.3,11.33,249.2,0.0,ONLINE,ONLINE,0.0,90.6301,263.612,85.9,AVAILABLE
2026-03-01 05:16:30,-4.75,79.8,8.63,255.3,0.0,ONLINE,ONLINE,0.0,69.0452,267.466,84.1,AVAILABLE
2026-03-01 05:16:31,-4.28,83.2,12.54,347.5,0.0,ONLINE,ONLINE,0.0,100.3466,264.682,78.4,UNAVAILABLE
2026-03-01 05:16:32,-3.33,78.0,8.61,309.4,0.0,ONLINE,ONLINE,0.0,68.8424,271.403,66.9,AVAILABLE
2026-03-01 05:16:33,-3.9,80.3,8.15,231.0,0.0,ONLINE,ONLINE,0.0,65.1819,266.622,58.9,AVAILABLE
2026-03-01 05:16:34,-5.73,50.7,11.32,72.3,0.0,ONLINE,ONLINE,0.0,90.5379,270.081,71.7,AVAILABLE
2026-03-01 05:16:35,-4.59,85.5,11.77,293.6,0.0,ONLINE,ONLINE,0.0,94.185,273.655,63.8,AVAILABLE
2026-03-01 05:16:36,-5.32,73.3,12.75,53.7,0.0,ONLINE,ONLINE,0.0,101.9655,275.828,60.9,AVAILABLE
2026-03-01 05:16:37,-3.31,76.0,8.51,157.2,0.0,ONLINE,ONLINE,0.0,68.0528,272.121,70.8,AVAILABLE
2026-03-01 05:16:38,-2.94,50.8,9.67,280.2,0.0,ONLINE,ONLINE,0.0,77.3479,261.615,58.0,AVAILABLE
2026-03-01 05:16:39,-5.31,63.5,8.88,67.0,0.0,ONLINE,ONLINE,0.0,71.0575,270.647,67.9,AVAILABLE
2026-03-01 05:16:40,-2.91,50.5,12.86,315.2,0.0,ONLINE,ONLINE,0.0,102.8547,265.655,57.5,AVAILABLE
2026-03-01 05:16:41,-5.12,57.5,10.05,235.5,0.0,ONLINE,ONLINE,0.0,80.4051,275.457,59.1,AVAILABLE
2026-03-01 05:16:42,-4.64,81.9,10.16,186.9,0.0,ONLINE,ONLINE,0.0,81.2918,271.097,86.9,AVAILABLE
2026-03-01 05:16:43,-3.99,64.0,9.19,93.3,0.0,ONLINE,ONLINE,0.0,73.5484,263.043,66.3,AVAILABLE
2026-03-01 05:16:44,-4.15,50.4,12.77,169.2,0.0,ONLINE,ONLINE,0.0,102.1398,267.004,81.6,AVAILABLE
2026-03-01 05:16:45,-3.77,60.1,9.96,20.8,0.0,ONLINE,ONLINE,0.0,79.7041,271.704,70.3,AVAILABLE
2026-03-01 05:16:46,-4.3,82.9,8.96,156.7,0.0,ONLINE,ONLINE,0.0,71.7073,266.426,85.9,AVAILABLE
2026-03-01 05:16:47,-3.26,60.9,13.73,33.6,0.0,ONLINE,ONLINE,0.0,109.8757,261.895,82.6,AVAILABLE
2026-03-01 05:16:48,-4.49,75.6,8.93,280.5,0.0,ONLINE,ONLINE,0.0,71.4005,271.057,64.8,AVAILABLE
2026-03-01 05:16:49,-5.61,46.0,9.35,163.8,0.0,ONLINE,ONLINE,0.0,74.7627,267.771,74.6,AVAILABLE
2026-03-01 05:16:50,-3.25,65.5,8.28,237.1,0.0,ONLINE,ONLINE,0.0,66.2529,271.992,57.3,AVAILABLE
2026-03-01 05:16:51,-3.09,63.7,11.57,325.0,0.0,ONLINE,ONLINE,0.0,92.5343,262.638,70.2,AVAILABLE
2026-03-01 05:16:52,-4.88,80.2,13.55,79.2,0.0,ONLINE,ONLINE,0.0,108.4313,265.793,60.7,AVAILABLE
2026-03-01 05:16:53,-4.84,75.9,9.65,20.0,0.0,ONLINE,ONLINE,0.0,77.2208,274.819,64.2,AVAILABLE
2026-03-01 05:16:54,-5.41,47.1,10.01,176.5,0.0,ONLINE,ONLINE,0.0,80.1017,274.418,85.0,AVAILABLE
2026-03-01 05:16:55,-3.93,48.6,12.8,286.1,0.0,ONLINE,ONLINE,0.0,102.3997,268.223,79.9,AVAILABLE
2026-03-01 05:16:56,-4.07,71.4,11.52,193.7,0.0,ONLINE,ONLINE,0.0,92.1538,262.653,81.6,AVAILABLE
2026-03-01 05:16:57,-4.61,63.5,10.89,260.5,0.0,ONLINE,ONLINE,0.0,87.1354,265.89,78.2,AVAILABLE
2026-03-01 05:16:58,-4.02,48.7,8.8,130.5,0.0,ONLINE,ONLINE,0.0,70.4058,261.587,81.6,AVAILABLE
2026-03-01 05:16:59,-4.13,70.0,13.52,239.5,0.0,ONLINE,ONLINE,0.0,108.131,268.179,66.8,AVAILABLE
2026-03-01 05:17:00,-4.42,59.8,12.45,122.9,0.0,OFFLINE,OFFLINE,0.0,0.0,262.994,77.0,AVAILABLE
2026-03-01 05:17:01,-4.3,68.6,12.57,219.0,0.0,ONLINE,ONLINE,0.0,100.5937,270.156,60.4,AVAILABLE
2026-03-01 05:17:02,-3.72,80.8,12.06,84.9,0.0,ONLINE,ONLINE,0.0,96.4433,274.738,55.8,AVAILABLE
2026-03-01 05:17:03,-5.8,87.9,8.61,233.8,0.0,ONLINE,ONLINE,0.0,68.9161,262.605,57.0,AVAILABLE
2026-03-01 05:17:04,-5.12,59.7,10.05,166.5,0.0,ONLINE,ONLINE,0.0,80.4362,267.216,74.3,AVAILABLE
2026-03-01 05:17:05,-4.7,74.6,8.14,250.5,0.0,ONLINE,ONLINE,0.0,65.1282,268.122,86.6,AVAILABLE
2026-03-01 05:17:06,-3.81,45.8,11.41,215.4,0.0,ONLINE,ONLINE,0.0,91.3053,275.034,77.5,AVAILABLE
2026-03-01 05:17:07,-4.59,73.2,9.67,228.6,0.0,ONLINE,ONLINE,0.0,77.3248,268.393,56.0,AVAILABLE
2026-03-01 05:17:08,-4.15,59.1,13.38,26.6,0.0,ONLINE,ONLINE,0.0,107.0745,276.436,63.9,AVAILABLE
2026-03-01 05:17:09,-5.61,59.5,9.69,318.6,0.0,ONLINE,ONLINE,0.0,77.4873,271.002,88.0,AVAILABLE
2026-03-01 05:17:10,-4.2,58.2,10.21,37.9,0.0,ONLINE,ONLINE,0.0,81.6425,263.237,66.2,AVAILABLE
2026-03-01 05:17:11,-5.11,85.9,13.54,1.0,0.0,ONLINE,ONLINE,0.0,108.2992,262.661,67.0,UNAVAILABLE
2026-03-01 05:17:12,-5.26,64.4,9.85,224.0,0.0,ONLINE,ONLINE,0.0,78.7928,270.556,82.1,AVAILABLE
2026-03-01 05:17:13,-3.41,50.1,9.78,144.8,0.0,ONLINE,ONLINE,0.0,78.2183,276.547,82.4,AVAILABLE
2026-03-01 05:17:14,-4.68,57.9,12.28,97.2,0.0,ONLINE,ONLINE,0.0,98.2226,270.355,80.5,AVAILABLE
2026-03-01 05:17:15,-5.33,62.8,9.71,53.5,0.0,ONLINE,ONLINE,0.0,77.6928,265.066,59.0,AVAILABLE
2026-03-01 05:17:16,-3.76,81.0,9.27,147.1,0.0,ONLINE,ONLINE,0.0,74.1983,262.732,88.4,AVAILABLE
